Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000176108,CHMP6,9,-1.0266,15,-0.2407,11,-0.6537,18,0.06314,22,0.75389
ENSG00000226137,BAIAP2-DT,35,-1.1736,143,1.12945,131,0.97866,38,-0.9926,69,-0.1571
ENSG00000175866,BAIAP2,30,-2.8300,176,-0.0738,427,1.41343,95,-1.0201,212,0.47762
ENSG00000181409,AATK,358,2.66216,25,-2.2317,91,-0.3175,51,-1.1836,56,-1.6383
ENSG00000224877,NDUFAF8,105,-1.3804,257,0.08366,115,-1.1524,347,0.56903,292,0.65104
ENSG00000157637,SLC38A10,27,0.05175,22,-0.2784,9,-1.5563,40,0.72199,27,0.09744
ENSG00000184009,ACTG1,548,-1.1364,692,-0.7000,998,-0.1336,1091,0.00708,1344,0.79376
ENSG00000182446,NPLOC4,42,0.26282,39,0.11834,44,0.28663,25,-0.6048,35,-0.1408
ENSG00000204237,OXLD1,12,-1.5146,25,-0.3711,14,-1.2021,23,-0.4976,44,1.30867
ENSG00000185298,CCDC137,34,0.47631,20,-0.3942,29,0.14541,26,-0.0009,24,-0.2474
ENSG00000214087,ARL16,25,-1.5477,61,-0.0867,57,-0.1975,71,0.16082,78,0.71026
ENSG00000185359,HGS,46,-0.5004,56,-0.1617,63,0.01859,50,-0.3363,71,0.42370
ENSG00000262814,MRPL12,33,-1.8055,91,-0.1728,68,-0.6296,83,-0.3150,135,1.12564
ENSG00000225663,MCRIP1,112,-0.7357,182,0.07872,122,-0.5428,185,0.10395,199,0.47684
ENSG00000185624,P4HB,79,0.06127,26,-1.6187,78,0.04070,100,0.42990,80,0.13331
ENSG00000141522,ARHGDIA,116,-0.7039,154,-0.2146,225,0.39262,143,-0.3280,197,0.38709
ENSG00000183684,ALYREF,23,-0.1362,18,-0.5165,18,-0.4949,33,0.44657,26,0.20428
ENSG00000141552,ANAPC11,78,-1.7788,163,-0.5553,62,-2.0051,285,0.32183,316,1.24640
ENSG00000183979,NPB,19,0.06441,0,-5.5901,9,-1.0197,19,0.07301,23,0.74038
ENSG00000185813,PCYT2,37,-0.6849,62,0.16450,57,0.00945,53,-0.0773,62,0.32043
ENSG00000197063,MAFG,39,-0.6336,68,0.30514,113,1.14151,45,-0.3362,53,-0.2017
ENSG00000169696,ASPSCR1,37,0.35247,15,-1.0420,28,-0.1107,32,0.09496,30,0.03470
ENSG00000169689,CENPX,25,-1.6052,65,-0.0880,28,-1.3368,63,-0.1316,91,1.12985
ENSG00000169750,RAC3,7,-2.4903,20,-0.8696,28,-0.3093,19,-0.9034,50,1.60229
ENSG00000169738,DCXR,59,-0.8349,111,0.21721,57,-0.8054,145,0.65366,106,0.29208
ENSG00000169733,RFNG,24,0.10808,17,-0.4146,25,0.20816,25,0.20634,21,-0.0897
ENSG00000169727,GPS1,76,-0.5164,61,-0.8023,97,-0.0997,67,-0.6550,126,0.73416
ENSG00000169718,DUS1L,22,-0.4203,22,-0.4075,35,0.31261,15,-0.9507,33,0.49133
ENSG00000169710,FASN,90,-0.5718,116,-0.1303,117,-0.1165,93,-0.4786,147,0.53473
ENSG00000141551,CSNK1D,33,-0.5332,34,-0.4021,43,-0.0577,56,0.36319,49,0.29143
ENSG00000169660,HEXD,29,0.91069,13,-0.5353,17,-0.1028,18,0.03825,15,-0.4799
ENSG00000178927,CYBC1,39,1.15606,7,-1.5315,15,-0.5642,27,0.37875,18,-0.5120
ENSG00000141562,NARF,31,-0.7323,45,-0.1015,47,-0.0152,16,-1.6836,59,0.80149
ENSG00000141568,FOXK2,18,-0.6445,13,-1.0686,34,0.38543,18,-0.6131,32,0.64997
ENSG00000141580,WDR45B,126,0.90103,79,0.01388,105,0.48198,66,-0.2530,59,-0.7580
ENSG00000141542,RAB40B,218,0.91127,119,-0.1954,135,0.00281,76,-0.8720,119,-0.3666
ENSG00000141560,FN3KRP,31,-0.4908,20,-1.1082,35,-0.2579,52,0.39137,47,0.48005
ENSG00000141556,TBCD,35,-0.7479,45,-0.2932,53,-0.0428,58,0.10965,62,0.45437
ENSG00000101557,USP14,71,-0.3339,59,-0.5904,158,0.99737,37,-1.2671,92,0.21172
ENSG00000079134,THOC1,63,2.15684,24,0.05660,33,0.60234,14,-0.7410,9,-2.0906
ENSG00000176912,TYMSOS,76,3.91499,0,-8.0469,8,-1.1849,22,0.32711,2,-3.8710
ENSG00000132199,ENOSF1,91,4.05240,1,-4.1389,10,-1.1513,7,-1.6163,5,-2.9671
ENSG00000176105,YES1,43,2.31848,26,0.90241,12,-0.3019,13,-0.2137,4,-2.6299
ENSG00000141433,ADCYAP1,1,-4.4108,21,-0.3863,29,0.15046,0,-8.3435,40,1.90879
ENSG00000101596,SMCHD1,82,1.85321,41,0.32372,45,0.48821,22,-0.6559,16,-1.7665
ENSG00000101577,LPIN2,32,-0.5927,68,0.63545,66,0.58958,27,-0.8101,46,0.04026
ENSG00000101608,MYL12A,31,0.97770,9,-1.1388,5,-2.0336,50,1.64704,13,-0.9095
ENSG00000118680,MYL12B,66,-2.1826,102,-1.4222,100,-1.4525,197,-0.4286,386,1.85676
ENSG00000170579,DLGAP1,26,-2.5021,116,-0.1637,232,0.96108,75,-0.8468,157,0.72405
ENSG00000263878,DLGAP1-AS4,4,-2.6219,11,-1.1535,25,0.14885,7,-1.7429,34,1.67754
ENSG00000263753,LINC00667,82,1.36466,43,0.09562,47,0.24209,12,-1.7887,30,-0.8144
ENSG00000082397,EPB41L3,163,0.39018,88,-0.6180,133,0.02670,70,-0.9546,137,0.15398
ENSG00000173482,PTPRM,28,-0.1709,34,0.13040,36,0.24825,23,-0.4234,32,0.09036
ENSG00000206418,RAB12,17,-1.7060,29,-0.8739,46,-0.1366,38,-0.4583,68,1.19589
ENSG00000178127,NDUFV2,76,-1.4684,66,-1.5824,69,-1.5187,147,-0.3679,269,1.62867
ENSG00000101745,ANKRD12,1444,2.04135,660,0.29345,936,0.87321,223,-1.3805,223,-2.0782
ENSG00000017797,RALBP1,264,0.27007,411,0.97294,332,0.61254,136,-0.8002,182,-0.6246
ENSG00000154845,PPP4R1,26,1.03721,11,-0.4987,16,0.14720,11,-0.5043,12,-0.5226
ENSG00000168461,RAB31,69,-0.2424,158,1.12213,101,0.37576,137,0.87409,58,-0.8880
ENSG00000101558,VAPA,133,-0.4371,86,-1.0695,205,0.28696,111,-0.6816,203,0.60540
ENSG00000154856,APCDD1,32,0.52631,27,0.16758,17,-0.5318,69,1.79359,15,-1.2558
ENSG00000134265,NAPG,76,-0.4278,111,0.20472,140,0.59209,28,-1.8632,106,0.30478
ENSG00000154864,PIEZO2,204,6.19860,0,-5.5394,12,-1.7260,3,-3.7393,1,-5.9676
ENSG00000141404,GNAL,18,-2.5986,133,0.57384,198,1.25848,33,-1.5880,104,0.38109
ENSG00000255112,CHMP1B,21,-1.4418,34,-0.6161,65,0.40574,39,-0.3966,62,0.79509
ENSG00000154889,MPPE1,18,-0.2353,5,-2.0606,22,0.15004,32,0.72567,21,0.17907
ENSG00000141385,AFG3L2,67,-0.0436,37,-0.9400,88,0.40647,49,-0.5290,74,0.26953
ENSG00000134278,SPIRE1,83,0.02872,127,0.70584,117,0.57877,45,-0.9158,74,-0.2937
ENSG00000128789,PSMG2,27,-1.0841,24,-1.1854,8,-2.7867,46,-0.1759,72,1.45917
ENSG00000175354,PTPN2,32,0.79676,13,-0.6494,46,1.31969,7,-1.5834,16,-0.6725
ENSG00000085415,SEH1L,22,-0.8687,21,-0.8453,74,1.15904,12,-1.6876,42,0.48089
ENSG00000101639,CEP192,28,1.05030,15,-0.1025,14,-0.2016,9,-0.9036,14,-0.4428
ENSG00000168675,LDLRAD4,83,1.34120,23,-0.8752,54,0.41671,19,-1.1564,32,-0.6850
ENSG00000177150,FAM210A,22,0.70231,14,-0.0565,14,-0.0572,25,0.84841,11,-0.8092
ENSG00000101654,RNMT,142,0.62386,141,0.53322,239,1.45067,45,-1.2328,67,-1.0742
ENSG00000175322,ZNF519,11,-0.4089,12,-0.1700,38,1.69268,5,-1.4797,12,-0.2855
ENSG00000067900,ROCK1,436,2.91613,181,0.57969,100,-0.3633,58,-1.1792,29,-3.0175
ENSG00000141446,ESCO1,72,1.60478,74,1.37541,39,0.31587,20,-0.7373,13,-2.0604
ENSG00000167088,SNRPD1,47,-1.0067,58,-0.6140,63,-0.5038,82,-0.0790,109,0.86935
ENSG00000101752,MIB1,64,1.06874,37,0.01765,75,1.17499,28,-0.4338,22,-1.2391
ENSG00000134508,CABLES1,4,-2.7254,37,0.79767,22,-0.0551,8,-1.4984,29,0.94169
ENSG00000101782,RIOK3,65,1.19351,14,-1.3743,54,0.70501,8,-2.2491,30,-0.4646
ENSG00000141458,NPC1,91,2.83409,0,-4.9773,2,-3.5450,36,0.47548,12,-1.8236
ENSG00000154065,ANKRD29,10,-0.6213,31,1.23379,15,0.08477,11,-0.3894,14,-0.1674
ENSG00000141447,OSBPL1A,502,1.10075,320,0.20046,331,0.25288,101,-1.5732,225,-0.6391
ENSG00000154059,IMPACT,29,0.24696,21,-0.2499,23,-0.1529,38,0.64605,23,-0.2865
ENSG00000134504,KCTD1,22,-1.6459,81,0.47742,76,0.39063,10,-2.5770,75,0.81849
ENSG00000171885,AQP4,202,0.01628,336,0.84691,88,-1.2522,945,2.90586,71,-2.3051
ENSG00000170558,CDH2,28,-0.6512,39,-0.1202,83,1.13926,63,0.66222,36,-0.4094
ENSG00000118276,B4GALT6,3,-3.4888,46,0.41922,93,1.64950,4,-3.0036,39,0.39153
ENSG00000153339,TRAPPC8,17,-0.2008,9,-1.0907,15,-0.3768,22,0.28736,21,0.39971
ENSG00000141441,GAREM1,38,0.93237,20,-0.1753,36,0.72234,16,-0.5540,17,-0.7556
ENSG00000101746,NOL4,6,-2.7205,37,0.15596,79,1.43360,4,-3.1123,40,0.58606
ENSG00000134769,DTNA,174,0.38289,245,0.90643,142,0.00823,304,1.28217,85,-1.2816
ENSG00000166974,MAPRE2,271,0.08244,130,-1.0623,486,1.04130,163,-0.7132,254,-0.0568
ENSG00000186812,ZNF397,163,2.74751,48,-0.0271,52,0.08731,26,-0.9646,15,-2.5806
ENSG00000186814,ZSCAN30,49,2.05884,16,-0.1510,21,0.23618,20,0.17508,7,-2.0079
ENSG00000172466,ZNF24,178,2.51609,45,-0.3837,43,-0.4510,54,-0.0877,22,-2.1318
ENSG00000141429,GALNT1,52,0.95279,27,-0.2314,50,0.75029,29,-0.0957,22,-0.9012
ENSG00000141425,RPRD1A,58,-0.9379,72,-0.5346,153,0.65928,64,-0.7048,119,0.55010
ENSG00000141424,SLC39A6,81,1.26952,27,-0.6951,33,-0.3808,45,0.09972,32,-0.6998
ENSG00000134759,ELP2,44,0.44901,26,-0.4417,44,0.40570,39,0.19586,30,-0.3847
ENSG00000134775,FHOD3,3,-3.1007,33,0.44618,32,0.38220,12,-1.0884,32,0.92259
ENSG00000134779,TPGS2,37,-1.4255,88,-0.0252,76,-0.2562,58,-0.6674,114,0.94310
ENSG00000101489,CELF4,179,-1.5934,793,0.83470,1269,1.67632,290,-0.7683,421,-0.3646
ENSG00000078142,PIK3C3,74,0.89897,39,-0.2654,84,0.98400,18,-1.3989,36,-0.6781
ENSG00000152214,RIT2,3,-3.0143,2,-2.9640,0,-5.0009,21,0.01098,34,2.42818
ENSG00000132872,SYT4,19,-3.2183,70,-1.1972,364,1.45260,64,-1.3464,193,0.83881
ENSG00000152217,SETBP1,11,-0.3754,29,1.14805,45,1.97114,9,-0.7447,8,-1.2562
ENSG00000152223,EPG5,29,1.23833,5,-1.4905,36,1.39604,17,0.16499,9,-1.4003
ENSG00000152234,ATP5F1A,117,-2.0980,205,-1.1536,247,-0.8694,424,-0.0369,610,1.45529
ENSG00000152242,C18orf25,17,0.17130,4,-1.9104,27,0.90866,18,0.28617,14,-0.2215
ENSG00000141622,RNF165,3,-2.8146,20,0.20441,51,1.83875,5,-1.8139,18,0.17275
ENSG00000101638,ST8SIA5,6,-2.3831,17,-0.8378,66,1.37174,6,-2.1866,36,0.81834
ENSG00000078043,PIAS2,66,0.63237,60,0.40531,83,0.94407,17,-1.5642,37,-0.6533
ENSG00000167220,HDHD2,56,-0.0551,41,-0.5507,53,-0.1569,36,-0.7351,66,0.44884
ENSG00000134049,IER3IP1,22,-0.9188,36,-0.1068,21,-0.9374,42,0.16401,46,0.69052
ENSG00000175387,SMAD2,63,0.35111,67,0.43072,72,0.53385,58,0.19852,41,-0.6640
ENSG00000134030,CTIF,26,-1.2422,71,0.37971,74,0.45139,51,-0.1374,61,0.29418
ENSG00000141627,DYM,38,0.35522,32,0.02550,40,0.40561,23,-0.4958,29,-0.2452
ENSG00000177576,C18orf32,237,-0.1125,236,-0.1082,128,-1.0451,299,0.27114,274,0.26626
ENSG00000265681,RPL17,1187,-0.1973,1436,0.12256,707,-0.9768,2125,0.76504,1331,0.00239
ENSG00000167315,ACAA2,24,-0.1728,60,1.36485,13,-1.0127,73,1.73468,16,-1.2612
ENSG00000141644,MBD1,23,-0.6277,26,-0.4021,32,-0.0863,35,0.08215,38,0.45613
ENSG00000154832,CXXC1,20,-0.1851,9,-1.2746,21,-0.1112,36,0.76939,23,0.12268
ENSG00000141639,MAPK4,2,-3.2177,27,0.73249,18,0.03450,30,0.86344,19,0.24630
ENSG00000134042,MRO,22,-0.2372,49,1.08135,22,-0.2492,71,1.74484,16,-1.2321
ENSG00000082212,ME2,48,0.21236,38,-0.1792,50,0.25111,42,-0.0223,41,-0.1585
ENSG00000141646,SMAD4,33,0.52821,25,0.02386,21,-0.2167,35,0.56718,20,-0.5133
ENSG00000134046,MBD2,36,1.01385,16,-0.4079,18,-0.2118,15,-0.5312,18,-0.4017
ENSG00000041353,RAB27B,7,-2.7928,43,0.03808,82,1.09212,16,-1.4934,51,0.73129
ENSG00000196628,TCF4,486,1.15555,460,0.89569,579,1.29827,88,-1.6930,139,-1.5926
ENSG00000091164,TXNL1,93,-0.3699,110,-0.0668,150,0.42697,79,-0.5815,123,0.23212
ENSG00000091157,WDR7,27,-1.0800,24,-1.1582,92,0.91296,30,-0.8667,63,0.63992
ENSG00000177511,ST8SIA3,14,-2.5953,69,-0.1531,164,1.29022,38,-1.0693,89,0.56724
ENSG00000066926,FECH,28,0.76710,7,-1.4690,24,0.39513,13,-0.5645,17,-0.1985
ENSG00000134440,NARS,202,0.03015,189,-0.0726,254,0.40024,145,-0.4833,198,-0.0033
ENSG00000049759,NEDD4L,20,-2.1323,90,0.22400,168,1.27797,56,-0.5205,84,0.24322
ENSG00000074657,ZNF532,80,1.94117,36,0.23094,35,0.17753,20,-0.6555,15,-1.6744
ENSG00000166562,SEC11C,158,-0.2266,99,-0.9254,104,-0.8480,245,0.49639,203,0.40735
ENSG00000074695,LMAN1,67,1.34104,46,0.49160,38,0.20003,27,-0.3195,21,-1.2243
ENSG00000183287,CCBE1,9,-0.9574,28,0.79693,59,2.17309,7,-1.3744,12,-0.8399
ENSG00000134444,RELCH,27,-0.1168,18,-0.7188,49,0.86056,12,-1.2662,31,0.19704
ENSG00000141664,ZCCHC2,23,0.93504,33,1.46433,30,1.25104,6,-1.0991,6,-1.8580
ENSG00000081913,PHLPP1,121,2.20096,55,0.37877,23,-0.9816,27,-0.7243,21,-1.6667
ENSG00000119537,KDSR,124,1.89675,27,-0.9092,56,0.21028,62,0.36954,25,-1.6361
ENSG00000119541,VPS4B,107,1.08259,67,0.16945,79,0.41464,34,-0.9015,45,-0.7853
ENSG00000071991,CDH19,98,5.30265,7,-1.5664,11,-0.8231,0,-5.7387,0,-6.3682
ENSG00000171451,DSEL,97,1.62860,32,-0.4725,65,0.66477,23,-0.9406,27,-1.2255
ENSG00000166479,TMX3,27,-0.2427,20,-0.6900,61,1.09326,20,-0.6784,32,0.01989
ENSG00000150636,CCDC102B,47,1.99494,30,0.81230,16,-0.1763,4,-2.1397,9,-1.6440
ENSG00000206052,DOK6,18,-3.3239,450,1.82332,308,1.12540,62,-1.3977,143,-0.2558
ENSG00000141668,CBLN2,5,-3.3517,16,-1.5649,38,-0.2518,31,-0.5560,66,1.78100
ENSG00000166342,NETO1,1,-3.6333,9,-1.0411,28,0.61905,2,-3.1246,28,1.66231
ENSG00000263958,AC091138.1,2,-3.4904,19,-0.1996,10,-1.2184,33,0.66137,29,1.11924
ENSG00000075336,TIMM21,35,0.44013,25,-0.1642,28,0.03166,19,-0.5395,26,-0.0936
ENSG00000166347,CYB5A,25,-0.3700,24,-0.4429,22,-0.5675,34,0.11794,36,0.46565
ENSG00000133313,CNDP2,171,0.75390,43,-1.4828,75,-0.6501,114,0.00550,113,-0.0216
ENSG00000150656,CNDP1,396,4.10877,10,-3.2541,14,-2.7877,44,-1.1156,23,-2.9047
ENSG00000180011,ZADH2,28,0.29902,8,-1.5825,37,0.71951,25,0.04543,23,-0.1587
ENSG00000179981,TSHZ1,24,0.46923,19,0.06765,42,1.39404,29,0.76241,10,-1.3722
ENSG00000130856,ZNF236,42,0.58903,65,1.26577,44,0.57989,28,-0.1532,19,-1.2001
ENSG00000197971,MBP,26858,4.03102,1182,-2.5091,1273,-2.4004,4466,-0.5198,1310,-3.2098
ENSG00000263146,LINC01896,10,-1.2027,35,0.71559,12,-0.9706,53,1.45288,21,-0.2201
ENSG00000166377,ATP9B,27,1.02614,21,0.47486,18,0.25159,4,-2.0925,12,-0.6278
ENSG00000122490,SLC66A2,28,-1.3561,82,0.36900,72,0.14858,64,-0.0365,74,0.42566
ENSG00000226742,HSBP1L1,6,-1.5335,14,-0.3195,6,-1.4987,47,1.74452,18,0.13982
ENSG00000141759,TXNL4A,145,-0.9851,203,-0.3969,115,-1.2676,220,-0.2718,342,1.04359
ENSG00000101546,RBFA,14,-0.1378,9,-0.6853,15,0.00323,22,0.63947,15,0.01219
ENSG00000101544,ADNP2,29,0.91447,16,-0.1770,32,0.90870,5,-1.9818,14,-0.6064
ENSG00000141934,PLPP2,72,3.98397,0,-5.9456,5,-1.8350,10,-0.8020,4,-2.9024
ENSG00000183186,C2CD4C,2,-3.7717,38,0.57906,11,-1.3652,8,-1.7813,39,1.63441
ENSG00000129946,SHC2,19,-1.3486,51,0.22798,80,0.96780,55,0.34937,44,-0.0415
ENSG00000141933,TPGS1,37,-1.0982,61,-0.2489,55,-0.4067,49,-0.5788,91,0.92825
ENSG00000099804,CDC34,29,-1.2036,48,-0.3398,64,0.09187,40,-0.6195,75,0.83343
ENSG00000172270,BSG,174,-0.8922,195,-0.6465,247,-0.2821,330,0.17733,355,0.66476
ENSG00000099822,HCN2,80,0.25273,100,0.58530,78,0.18266,43,-0.7415,64,-0.2524
ENSG00000099821,POLRMT,33,-0.2030,29,-0.3679,35,-0.0644,20,-0.9405,42,0.50149
ENSG00000070423,RNF126,25,-0.9849,24,-0.9199,27,-0.7423,43,-0.0405,58,0.98587
ENSG00000099864,PALM,60,-2.0217,476,1.36230,244,0.22582,203,-0.0635,214,0.03560
ENSG00000129951,PLPPR3,8,-3.3522,91,0.40948,130,1.01524,34,-1.1098,84,0.62392
ENSG00000175221,MED16,30,-0.6332,36,-0.2960,47,0.13006,34,-0.3927,51,0.50454
ENSG00000198858,R3HDM4,29,-0.2623,28,-0.2963,43,0.40921,29,-0.2322,35,0.15951
ENSG00000065268,WDR18,29,-0.1154,18,-0.8201,17,-0.8925,36,0.21740,36,0.44885
ENSG00000182087,TMEM259,84,0.68661,18,-1.7716,66,0.21506,67,0.23037,53,-0.2682
ENSG00000099817,POLR2E,55,-1.5412,95,-0.6160,104,-0.4811,120,-0.2579,188,1.12676
ENSG00000167468,GPX4,303,-1.5511,471,-0.7903,473,-0.7818,775,-0.0172,1048,1.17162
ENSG00000118046,STK11,47,0.06916,66,0.61046,73,0.77903,18,-1.4018,41,-0.2886
ENSG00000099625,CBARP,0,-6.1389,35,1.34728,14,-0.1285,7,-1.2056,19,0.74995
ENSG00000099624,ATP5F1D,163,-1.8515,476,-0.1172,348,-0.6073,441,-0.2367,675,1.08350
ENSG00000167470,MIDN,52,1.47977,28,0.20836,25,0.04411,25,0.02565,14,-1.2982
ENSG00000099622,CIRBP,364,0.32338,234,-0.4100,271,-0.1811,396,0.42149,286,-0.1863
ENSG00000228300,FAM174C,24,-0.7889,25,-0.6751,31,-0.3055,25,-0.6483,48,0.90667
ENSG00000160953,PWWP3A,135,0.57380,128,0.41729,134,0.48993,73,-0.4679,80,-0.5930
ENSG00000115286,NDUFS7,225,-0.0153,127,-0.9011,87,-1.4643,267,0.25775,261,0.48727
ENSG00000130005,GAMT,154,0.62638,58,-0.9744,102,-0.1101,75,-0.5910,110,0.02122
ENSG00000071626,DAZAP1,43,0.19392,26,-0.5981,46,0.28363,61,0.77455,34,-0.3740
ENSG00000115268,RPS15,1283,-0.4623,1439,-0.2437,632,-1.4963,2472,0.62631,1896,0.41441
ENSG00000115266,APC2,37,-0.4381,42,-0.2062,56,0.26235,65,0.49786,48,0.01770
ENSG00000119559,C19orf25,26,-0.7138,43,0.12180,31,-0.3926,56,0.53267,43,0.23457
ENSG00000071655,MBD3,46,-0.6311,116,0.92170,74,0.17724,99,0.65336,58,-0.3914
ENSG00000127540,UQCR11,316,-1.5902,674,-0.3416,311,-1.5146,1018,0.31249,1096,1.05580
ENSG00000079313,REXO1,22,0.28736,19,0.02304,37,1.08087,4,-2.2224,17,-0.2697
ENSG00000129911,KLF16,7,-2.7480,65,0.62271,62,0.52713,48,0.13817,50,0.37898
ENSG00000129968,ABHD17A,194,-0.2987,340,0.62710,195,-0.2631,255,0.16127,227,-0.0566
ENSG00000227500,SCAMP4,48,1.64553,14,-0.6564,12,-0.8621,8,-1.3752,17,-0.6053
ENSG00000133275,CSNK1G2,35,-0.6778,80,0.67863,65,0.33778,39,-0.4401,54,0.08025
ENSG00000133243,BTBD2,42,-1.3750,162,0.82184,128,0.43369,82,-0.2792,103,0.17747
ENSG00000065000,AP3D1,153,-0.0130,216,0.54874,260,0.85652,111,-0.5120,133,-0.4185
ENSG00000104886,PLEKHJ1,15,-1.9766,35,-0.6246,50,-0.0868,56,0.07922,68,0.98720
ENSG00000104897,SF3A2,15,0.02253,6,-1.2256,7,-1.1666,17,0.17997,17,0.50749
ENSG00000104904,OAZ1,208,-2.1983,636,-0.4030,586,-0.5279,570,-0.5709,1139,1.36520
ENSG00000130332,LSM7,53,-1.4435,95,-0.4778,70,-0.9333,122,-0.0917,171,1.11336
ENSG00000005206,SPPL2B,26,0.44664,6,-1.8217,29,0.56364,39,1.02296,17,-0.5970
ENSG00000099800,TIMM13,56,-1.2956,110,-0.1688,52,-1.3094,114,-0.1164,160,1.04322
ENSG00000176533,GNG7,109,0.38168,92,0.07477,49,-0.9065,111,0.37940,83,-0.1796
ENSG00000176490,DIRAS1,10,-3.3719,87,0.00509,128,0.61385,47,-0.9448,113,0.99858
ENSG00000141873,SLC39A3,14,-1.5786,17,-1.1731,37,-0.0417,31,-0.2944,50,1.13084
ENSG00000104969,SGTA,89,0.38685,54,-0.4427,77,0.11813,38,-0.9560,74,0.08137
ENSG00000172009,THOP1,26,-1.2412,55,-0.0271,73,0.41873,55,-0.0297,64,0.42840
ENSG00000104964,TLE5,209,-2.0368,1092,0.62511,583,-0.3797,677,-0.1457,900,0.69861
ENSG00000088256,GNA11,57,0.23055,68,0.47881,60,0.26837,61,0.28883,42,-0.5262
ENSG00000125912,NCLN,16,-0.6184,16,-0.5747,44,1.03477,17,-0.5011,25,0.17071
ENSG00000161082,CELF5,35,-1.7678,132,0.34821,266,1.55015,52,-1.0880,108,0.05201
ENSG00000141905,NFIC,296,1.66221,217,0.83041,191,0.62213,89,-0.5970,57,-1.9203
ENSG00000129932,DOHH,75,1.20157,25,-0.6875,27,-0.6033,11,-1.8955,38,-0.1742
ENSG00000105325,FZR1,30,-0.1269,15,-1.2024,54,0.83272,22,-0.5898,34,0.17769
ENSG00000161091,MFSD12,36,-0.2927,32,-0.4682,61,0.54289,15,-1.6152,49,0.44483
ENSG00000064961,HMG20B,44,1.51402,40,1.09273,6,-1.7995,26,0.38681,11,-1.5380
ENSG00000186111,PIP5K1C,18,-1.7685,92,0.85586,96,0.92186,31,-0.8803,57,0.17139
ENSG00000183617,MRPL54,40,-1.2897,74,-0.2549,31,-1.5659,84,-0.0499,115,1.08950
ENSG00000007264,MATK,3,-4.5233,81,0.30797,67,-0.0145,91,0.49241,82,0.73823
ENSG00000105278,ZFR2,9,-1.1608,17,-0.0755,21,0.21166,16,-0.2231,21,0.56848
ENSG00000167654,ATCAY,78,-1.3926,208,0.20916,401,1.32122,123,-0.6127,186,0.06756
ENSG00000167657,DAPK3,35,0.21565,11,-1.5921,44,0.58096,23,-0.4811,32,0.11891
ENSG00000167658,EEF2,405,-0.7774,1053,0.81050,501,-0.3858,870,0.49253,637,-0.0224
ENSG00000105229,PIAS4,44,1.93234,6,-1.5608,27,0.73081,14,-0.2836,9,-1.5545
ENSG00000178951,ZBTB7A,337,0.71895,488,1.26262,577,1.57066,122,-0.9745,109,-1.7627
ENSG00000126934,MAP2K2,81,-1.2127,147,-0.2267,172,0.02683,173,0.02984,202,0.62175
ENSG00000089847,ANKRD24,10,-0.9881,29,0.71549,32,0.87221,16,-0.2535,18,-0.1122
ENSG00000105255,FSD1,13,-2.2188,9,-2.6843,53,-0.0418,19,-1.5637,82,1.90376
ENSG00000008382,MPND,14,-1.5527,76,1.17685,30,-0.3194,32,-0.2237,40,0.27470
ENSG00000141985,SH3GL1,21,-0.7953,37,0.10993,39,0.22380,43,0.35927,36,0.14841
ENSG00000167670,CHAF1A,27,1.19248,17,0.25073,10,-0.5192,8,-0.8954,12,-0.6073
ENSG00000167671,UBXN6,75,-1.2485,169,0.09715,145,-0.1404,185,0.24412,183,0.49718
ENSG00000167674,HDGFL2,26,-1.1477,41,-0.3942,62,0.24273,43,-0.3463,64,0.69012
ENSG00000167680,SEMA6B,8,-3.3616,125,0.85991,135,0.98779,37,-1.0693,83,0.40810
ENSG00000185361,TNFAIP8L1,3,-2.4254,23,0.50918,41,1.47740,22,0.44134,15,-0.2726
ENSG00000074842,MYDGF,38,-0.8474,22,-1.6187,40,-0.7238,67,0.07744,82,1.00082
ENSG00000142002,DPP9,17,0.07090,12,-0.5155,24,0.60358,13,-0.3969,16,-0.0149
ENSG00000176840,MIR7-3HG,2,-3.8823,12,-1.6027,21,-0.7447,25,-0.4373,52,2.00610
ENSG00000141965,FEM1A,21,0.43706,13,-0.4392,25,0.63473,12,-0.5379,15,-0.2560
ENSG00000105355,PLIN3,70,2.67303,27,0.36198,8,-1.4443,28,0.43276,5,-2.8178
ENSG00000127663,KDM4B,31,0.70707,23,0.16843,18,-0.2377,9,-1.2316,20,-0.1836
ENSG00000130254,SAFB2,178,1.33320,98,0.13906,114,0.37453,88,-0.0431,56,-1.2287
ENSG00000160633,SAFB,103,0.65960,72,-0.0048,81,0.18774,56,-0.3966,63,-0.3976
ENSG00000130255,RPL36,981,-0.7473,1835,0.29441,736,-1.1248,2277,0.64935,1664,0.28852
ENSG00000174917,MICOS13,131,-1.4489,224,-0.5401,158,-1.0760,296,-0.1090,425,1.17372
ENSG00000167733,HSD11B1L,31,-2.0624,120,0.11064,104,-0.1084,105,-0.1019,140,0.83716
ENSG00000196365,LONP1,33,-1.0480,54,-0.2324,51,-0.3014,52,-0.2721,77,0.77818
ENSG00000174886,NDUFA11,181,-1.5340,248,-0.9637,195,-1.3254,431,-0.1136,642,1.37619
ENSG00000031823,RANBP3,28,-0.5414,41,0.09736,35,-0.1428,30,-0.3938,43,0.42562
